Leader,Follower,Target,Source,Weight,Id
海通创意资本,海通创意资本,1393450,1393450,13,13934501393450
海通创意资本,海通开元,1393450,1397861,2,13934501397861
海通开元,CBC宽带资本,1397861,1393305,2,13978611393305
海通开元,IDG资本,1397861,1393211,1,13978611393211
海通开元,中信证券,1397861,3107296,1,13978613107296
海通开元,中国国新,1397861,3008223,1,13978613008223
海通开元,中国石油化工,1397861,1561035,1,13978611561035
海通开元,中国诚通,1397861,1405394,1,13978611405394
海通开元,中泰证券,1397861,1180965,1,13978611180965
海通开元,光大证券,1397861,3236662,2,13978613236662
海通开元,农银国际,1397861,1403770,1,13978611403770
海通开元,国科投资,1397861,1401406,1,13978611401406
海通开元,国药资本,1397861,1402873,1,13978611402873
海通开元,天使投资人王刚,1397861,3019767,1,13978613019767
海通开元,天星资本,1397861,3210166,2,13978613210166
海通开元,天风天睿,1397861,1398062,1,13978611398062
海通开元,天风证券,1397861,1192027,1,13978611192027
海通开元,富士康,1397861,3536295,1,13978613536295
海通开元,常州高新投,1397861,1399600,1,13978611399600
海通开元,平安创投,1397861,1394605,1,13978611394605
海通开元,广发证券,1397861,3234855,1,13978613234855
海通开元,张江火炬创投,1397861,1394861,1,13978611394861
海通开元,德同资本,1397861,1393220,1,13978611393220
海通开元,招商证券,1397861,1400569,2,13978611400569
海通开元,松禾资本,1397861,1393267,2,13978611393267
海通开元,毅达资本,1397861,1393352,1,13978611393352
海通开元,海尔资本,1397861,3005529,1,13978613005529
海通开元,海通开元,1397861,1397861,95,13978611397861
海通开元,涌铧投资,1397861,1393525,1,13978611393525
海通开元,深创投,1397861,1393212,1,13978611393212
海通开元,申万宏源证券,1397861,3536658,2,13978613536658
海通开元,红杉资本中国基金,1397861,1393213,1,13978611393213
海通开元,经纬中国,1397861,1393268,2,13978611393268
海通开元,赛伯乐投资,1397861,1393318,1,13978611393318
海通开元,赛富投资基金,1397861,1393266,1,13978611393266
海通开元,金沙江创投,1397861,1393226,1,13978611393226
海通开元,鲁信创投,1397861,3277379,1,13978613277379
海邦投资,宁波天使投资引导基金,3266332,1395402,3,32663321395402
海邦投资,海邦投资,3266332,3266332,18,32663323266332
海邦投资,涌铧投资,3266332,1393525,1,32663321393525
海邦投资,银江智慧产业基金,3266332,1395283,1,32663321395283
海邦投资,集素资本,3266332,1394843,1,32663321394843
涌铧投资,IDG资本,1393525,1393211,1,13935251393211
涌铧投资,中兴创投,1393525,1397158,1,13935251397158
涌铧投资,中国航天科工,1393525,3536166,1,13935253536166
涌铧投资,中科招商,1393525,1393577,1,13935251393577
涌铧投资,九鼎投资,1393525,3292610,1,13935253292610
涌铧投资,光速中国,1393525,1393242,1,13935251393242
涌铧投资,华创资本,1393525,1393344,1,13935251393344
涌铧投资,同创伟业,1393525,1393679,1,13935251393679
涌铧投资,和君资本,1393525,1394320,1,13935251394320
涌铧投资,国金投资,1393525,3536333,1,13935253536333
涌铧投资,国金证券,1393525,1399534,1,13935251399534
涌铧投资,安芙兰资本,1393525,1393792,1,13935251393792
涌铧投资,常春藤资本,1393525,1393474,1,13935251393474
涌铧投资,成为资本,1393525,1393442,1,13935251393442
涌铧投资,春晓资本（停止运营）,1393525,1393683,1,13935251393683
涌铧投资,涌铧投资,1393525,1393525,56,13935251393525
涌铧投资,清科创投,1393525,3600114,1,13935253600114
涌铧投资,磐石资本,1393525,1397145,1,13935251397145
涌铧投资,紫光集团,1393525,1131889,1,13935251131889
涌铧投资,青橙资本,1393525,3005608,1,13935253005608
涌铧投资,鼎兴量子,1393525,1400620,2,13935251400620
淡马锡,IDG资本,1394636,1393211,2,13946361393211
淡马锡,中信产业基金,1394636,1396532,1,13946361396532
淡马锡,云锋基金,1394636,1393477,4,13946361393477
淡马锡,光速中国,1394636,1393242,1,13946361393242
淡马锡,弘毅投资,1394636,3536381,1,13946363536381
淡马锡,晨兴资本,1394636,1396163,3,13946361396163
淡马锡,淡马锡,1394636,1394636,7,13946361394636
淡马锡,礼来亚洲基金,1394636,1394664,1,13946361394664
淡马锡,红杉资本中国基金,1394636,1393213,1,13946361393213
淡马锡,联想创投,1394636,1395325,1,13946361395325
淡马锡,腾讯投资,1394636,1393533,1,13946361393533
淡马锡,高瓴资本,1394636,1393343,3,13946361393343
深创投,CBC宽带资本,1393212,1393305,1,13932121393305
深创投,IDG资本,1393212,1393211,4,13932121393211
深创投,东方富海,1393212,3222174,3,13932123222174
深创投,中信产业基金,1393212,1396532,1,13932121396532
深创投,中国风险投资,1393212,1399262,1,13932121399262
深创投,中泰证券,1393212,1180965,1,13932121180965
深创投,中金公司,1393212,1393854,1,13932121393854
深创投,丰厚资本,1393212,1394549,1,13932121394549
深创投,九鼎投资,1393212,3292610,1,13932123292610
深创投,云启资本,1393212,1393357,1,13932121393357
深创投,众海投资,1393212,1393491,1,13932121393491
深创投,伯乐纵横投资,1393212,1394744,1,13932121394744
深创投,信中利资本,1393212,1393550,1,13932121393550
深创投,创东方投资,1393212,1395970,1,13932121395970
深创投,创享投资,1393212,1395975,1,13932121395975
深创投,前海母基金,1393212,1395704,6,13932121395704
深创投,力合创投,1393212,1402910,1,13932121402910
深创投,华创资本,1393212,1393344,1,13932121393344
深创投,合肥创投,1393212,1403316,1,13932121403316
深创投,同创伟业,1393212,1393679,3,13932121393679
深创投,君盛投资,1393212,1396488,1,13932121396488
深创投,君联资本,1393212,1166539,1,13932121166539
深创投,启赋资本,1393212,1393348,1,13932121393348
深创投,和君资本,1393212,1394320,1,13932121394320
深创投,国中创投,1393212,1401284,5,13932121401284
深创投,国投集团,1393212,1395544,1,13932121395544
深创投,国科嘉和,1393212,1394153,1,13932121394153
深创投,基石资本,1393212,1393470,1,13932121393470
深创投,天创资本,1393212,1394826,3,13932121394826
深创投,天堂硅谷,1393212,1393296,1,13932121393296
深创投,天风天睿,1393212,1398062,1,13932121398062
深创投,奥飞娱乐,1393212,3006424,1,13932123006424
深创投,安芙兰资本,1393212,1393792,1,13932121393792
深创投,富坤创投,1393212,3010876,2,13932123010876
深创投,小米科技,1393212,1564729,1,13932121564729
深创投,常州高新投,1393212,1399600,2,13932121399600
深创投,常春藤资本,1393212,1393474,2,13932121393474
深创投,建信资本,1393212,1405093,2,13932121405093
深创投,建设银行,1393212,1395357,1,13932121395357
深创投,恒生电子,1393212,3012691,1,13932123012691
深创投,新龙脉资本,1393212,3317610,1,13932123317610
深创投,时代伯乐,1393212,3536672,1,13932123536672
深创投,景林投资,1393212,1394555,1,13932121394555
深创投,朗玛峰创投,1393212,1393578,1,13932121393578
深创投,松禾资本,1393212,1393267,5,13932121393267
深创投,梅花创投,1393212,1393349,1,13932121393349
深创投,正和岛投资,1393212,1399892,1,13932121399892
深创投,毅达资本,1393212,1393352,2,13932121393352
深创投,汉理资本,1393212,1393553,1,13932121393553
深创投,浙商创投,1393212,1407911,1,13932121407911
深创投,浙江金控资本,1393212,1398826,1,13932121398826
深创投,海尔资本,1393212,3005529,2,13932123005529
深创投,海达投资,1393212,1393336,4,13932121393336
深创投,涌铧投资,1393212,1393525,1,13932121393525
深创投,深创投,1393212,1393212,281,13932121393212
深创投,深圳高新投,1393212,1402325,2,13932121402325
深创投,湖北高投,1393212,1395741,5,13932121395741
深创投,用友幸福投资,1393212,3024106,1,13932123024106
深创投,百度投资并购部,1393212,1393538,1,13932121393538
深创投,盛景嘉成,1393212,1398231,2,13932121398231
深创投,硅谷天堂,1393212,1403059,2,13932121403059
深创投,科大讯飞,1393212,1564736,1,13932121564736
深创投,粤科金融,1393212,3536109,1,13932123536109
深创投,红杉资本中国基金,1393212,1393213,1,13932121393213
深创投,经纬中国,1393212,1393268,5,13932121393268
深创投,联创永宣,1393212,1394692,4,13932121394692
深创投,联新资本,1393212,1402223,1,13932121402223
深创投,腾讯投资,1393212,1393533,1,13932121393533
深创投,英特尔资本,1393212,1393228,1,13932121393228
深创投,蓝色光标,1393212,1171101,1,13932121171101
深创投,软银中国,1393212,1393210,1,13932121393210
深创投,达晨创投,1393212,1393234,2,13932121393234
深创投,远致投资,1393212,3007147,1,13932123007147
深创投,鑫元基金,1393212,3021556,1,13932123021556
深创投,阿里巴巴,1393212,1564704,1,13932121564704
深创投,集结号资本,1393212,1393432,1,13932121393432
深创投,青橙资本,1393212,3005608,2,13932123005608
深创投,顺为资本,1393212,1393334,3,13932121393334
深创投,顺德创业工场,1393212,3335542,1,13932123335542
深创投,高捷资本,1393212,1394871,1,13932121394871
深创投,鲁信创投,1393212,3277379,1,13932123277379
深创投,龙城英才创业投资引导基金,1393212,3016490,1,13932123016490
深圳高新投,创东方投资,1402325,1395970,1,14023251395970
深圳高新投,同创伟业,1402325,1393679,1,14023251393679
深圳高新投,国信证券,1402325,3532908,1,14023253532908
深圳高新投,天堂硅谷,1402325,1393296,1,14023251393296
深圳高新投,常州高新投,1402325,1399600,4,14023251399600
深圳高新投,正轩投资,1402325,1393736,1,14023251393736
深圳高新投,深创投,1402325,1393212,2,14023251393212
深圳高新投,深圳高新投,1402325,1402325,28,14023251402325
深圳高新投,远致投资,1402325,3007147,1,14023253007147
深投控,深创投,1400797,1393212,1,14007971393212
深投控,深投控,1400797,1400797,16,14007971400797
深投控,远致投资,1400797,3007147,1,14007973007147
清华控股有限公司,启迪之星,1395947,1394723,1,13959471394723
清华控股有限公司,清华控股有限公司,1395947,1395947,20,13959471395947
清控科创控股,中国风险投资,1395974,1399262,1,13959741399262
清控科创控股,中汇金,1395974,1398044,1,13959741398044
清控科创控股,启迪之星,1395974,1394723,1,13959741394723
清控科创控股,好未来战略投资部,1395974,1151722,1,13959741151722
清控科创控股,海通开元,1395974,1397861,1,13959741397861
清控科创控股,清控科创控股,1395974,1395974,24,13959741395974
清控科创控股,赛伯乐投资,1395974,1393318,1,13959741393318
清控银杏,东湖创投,1395215,1395555,1,13952151395555
清控银杏,中关村发展集团,1395215,3536155,1,13952153536155
清控银杏,中文在线,1395215,1135283,1,13952151135283
清控银杏,乔景资本,1395215,1394796,1,13952151394796
清控银杏,元禾控股,1395215,3024195,1,13952153024195
清控银杏,力合创投,1395215,1402910,1,13952151402910
清控银杏,华映资本,1395215,1393539,2,13952151393539
清控银杏,合肥高投,1395215,1403914,2,13952151403914
清控银杏,德同资本,1395215,1393220,1,13952151393220
清控银杏,德联资本,1395215,1395426,1,13952151395426
清控银杏,正和岛投资,1395215,1399892,1,13952151399892
清控银杏,清控银杏,1395215,1395215,35,13952151395215
清控银杏,清研资本,1395215,1399818,1,13952151399818
清控银杏,磐谷创投,1395215,1393724,1,13952151393724
清控银杏,磐霖资本,1395215,1395460,1,13952151395460
清控银杏,红杉资本中国基金,1395215,1393213,1,13952151393213
清控银杏,联想创投,1395215,1395325,1,13952151395325
清控银杏,高捷资本,1395215,1394871,1,13952151394871
清流资本,GGV纪源资本,1393351,1393232,1,13933511393232
清流资本,之初创投,1393351,1394575,1,13933511394575
清流资本,云启资本,1393351,1393357,1,13933511393357
清流资本,娱乐工场,1393351,1395395,1,13933511395395
清流资本,挚盈资本,1393351,1393431,1,13933511393431
清流资本,昆仲资本,1393351,1395509,1,13933511395509
清流资本,梅花创投,1393351,1393349,1,13933511393349
清流资本,清流资本,1393351,1393351,24,13933511393351
清流资本,百度风投,1393351,3006448,1,13933513006448
清流资本,真格基金,1393351,1393333,2,13933511393333
清流资本,险峰（K2VC）,1393351,1393398,1,13933511393398
清流资本,高瓴资本,1393351,1393343,2,13933511393343
清研资本,国发创投,1399818,1400322,1,13998181400322
清研资本,国金证券,1399818,1399534,1,13998181399534
清研资本,武岳峰资本,1399818,1393645,1,13998181393645
清研资本,泰有基金,1399818,3019567,1,13998183019567
清研资本,清研资本,1399818,1399818,28,13998181399818
清研资本,长江国弘投资,1399818,1393509,1,13998181393509
清科创投,DCM中国,3600114,1393235,1,36001141393235
清科创投,PreAngel,3600114,1393421,1,36001141393421
清科创投,九合创投,3600114,1393422,1,36001141393422
清科创投,伽利略资本,3600114,1401030,1,36001141401030
清科创投,创新工场,3600114,1393329,2,36001141393329
清科创投,华盖资本,3600114,1395187,3,36001141395187
清科创投,同创伟业,3600114,1393679,1,36001141393679
清科创投,君联资本,3600114,1166539,1,36001141166539
清科创投,好未来战略投资部,3600114,1151722,1,36001141151722
清科创投,娱乐工场,3600114,1395395,1,36001141395395
清科创投,小米科技,3600114,1564729,1,36001141564729
清科创投,德迅投资,3600114,1393332,3,36001141393332
清科创投,极客帮创投,3600114,1394565,1,36001141394565
清科创投,浙商创投,3600114,1407911,1,36001141407911
清科创投,深创投,3600114,1393212,1,36001141393212
清科创投,清科创投,3600114,3600114,28,36001143600114
清科创投,真格基金,3600114,1393333,1,36001141393333
清科创投,翊翎资本,3600114,1395530,1,36001141395530
清科创投,联想之星,3600114,1393342,1,36001141393342
清科创投,联想创投,3600114,1395325,1,36001141395325
清科创投,聚源资本,3600114,1406817,1,36001141406817
清科创投,苏河汇,3600114,1393617,1,36001141393617
清科创投,集素资本,3600114,1394843,1,36001141394843
清科创投,鼎晖投资,3600114,1393216,1,36001141393216
温氏投资,中金公司,1399236,1393854,1,13992361393854
温氏投资,广发信德,1399236,1394008,1,13992361394008
温氏投资,德同资本,1399236,1393220,1,13992361393220
温氏投资,温氏投资,1399236,1399236,21,13992361399236
游族网络,中汇金,1185961,1398044,1,11859611398044
游族网络,天风证券,1185961,1192027,1,11859611192027
游族网络,普思资本,1185961,3017450,1,11859613017450
游族网络,游族网络,1185961,1185961,27,11859611185961
湖北高投,国开发展基金,1395741,3011593,1,13957413011593
湖北高投,深创投,1395741,1393212,1,13957411393212
湖北高投,湖北高投,1395741,1395741,70,13957411395741
湖北高投,源码资本,1395741,1393347,1,13957411393347
湖北高投,红杉资本中国基金,1395741,1393213,1,13957411393213
湖北高投,长安私人资本,1395741,1395972,1,13957411395972
湖南海捷投资有限公司,国开发展基金,1395301,3011593,1,13953013011593
湖南海捷投资有限公司,明势资本,1395301,1393449,1,13953011393449
湖南海捷投资有限公司,湖南海捷投资有限公司,1395301,1395301,26,13953011395301
